case,size,cat,seed,arm,ms,timeout,exception,oob,mismatch,hard,hardW,softW,wishRate,changed,total,weighted,peakMB,hash,repro
c01-small-normal0,small,normal,0,old,78,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,122,43689835,
c01-small-normal0,small,normal,0,new,53,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,25,43689835,same
c01-small-normal0,small,normal,1,old,52,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c01-small-normal0,small,normal,1,new,47,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c01-small-normal0,small,normal,2,old,65,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c01-small-normal0,small,normal,2,new,40,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c01-small-normal0,small,normal,3,old,39,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c01-small-normal0,small,normal,3,new,39,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c01-small-normal0,small,normal,4,old,41,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c01-small-normal0,small,normal,4,new,37,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c02-small-normal1,small,normal,0,old,40,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,47,-146857566,
c02-small-normal1,small,normal,0,new,39,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,23,-146857566,same
c02-small-normal1,small,normal,1,old,50,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,23,-146857566,
c02-small-normal1,small,normal,1,new,46,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,25,-146857566,
c02-small-normal1,small,normal,2,old,40,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,25,-146857566,
c02-small-normal1,small,normal,2,new,35,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,23,-146857566,
c02-small-normal1,small,normal,3,old,36,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,23,-146857566,
c02-small-normal1,small,normal,3,new,33,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,23,-146857566,
c02-small-normal1,small,normal,4,old,41,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,23,-146857566,
c02-small-normal1,small,normal,4,new,41,0,0,0,0,1,8000.0,63.0,1.0000,2,52,8063.0,23,-146857566,
c03-small-dense0,small,dense,0,old,3107,0,0,0,0,9,72000.0,2561.0,1.0000,39,131,74561.0,422,-1035533250,
c03-small-dense0,small,dense,0,new,2356,0,0,0,0,9,72000.0,2561.0,1.0000,39,131,74561.0,480,-1035533250,same
c03-small-dense0,small,dense,1,old,1595,0,0,0,0,8,64000.0,2869.0,1.0000,26,146,66869.0,547,1251065472,
c03-small-dense0,small,dense,1,new,1547,0,0,0,0,8,64000.0,2869.0,1.0000,26,146,66869.0,533,1251065472,
c03-small-dense0,small,dense,2,old,2585,0,0,0,0,9,72000.0,2463.0,1.0000,39,122,74463.0,432,-1809136729,
c03-small-dense0,small,dense,2,new,2598,0,0,0,0,9,72000.0,2463.0,1.0000,39,122,74463.0,447,-1809136729,
c03-small-dense0,small,dense,3,old,1721,0,0,0,0,10,80000.0,2177.0,1.0000,36,129,82177.0,514,-67834623,
c03-small-dense0,small,dense,3,new,1943,0,0,0,0,10,80000.0,2177.0,1.0000,36,129,82177.0,590,-67834623,
c03-small-dense0,small,dense,4,old,2145,0,0,0,0,9,72000.0,2561.0,1.0000,33,131,74561.0,477,1352132930,
c03-small-dense0,small,dense,4,new,2158,0,0,0,0,9,72000.0,2561.0,1.0000,33,131,74561.0,603,1352132930,
c04-small-dense1,small,dense,0,old,2123,0,0,0,0,5,39000.0,3529.0,1.0000,32,158,42529.0,403,280729472,
c04-small-dense1,small,dense,0,new,2140,0,0,0,0,6,47000.0,3257.0,1.0000,29,151,50257.0,454,1094772321,same
c04-small-dense1,small,dense,1,old,2453,0,0,0,0,7,56000.0,2905.0,1.0000,38,152,58905.0,416,1124207010,
c04-small-dense1,small,dense,1,new,2567,0,0,0,0,7,56000.0,2905.0,1.0000,38,152,58905.0,524,1124207010,
c04-small-dense1,small,dense,2,old,1851,0,0,0,0,5,39000.0,3530.0,1.0000,29,159,42530.0,374,423893824,
c04-small-dense1,small,dense,2,new,1962,0,0,0,0,5,39000.0,3529.0,1.0000,32,158,42529.0,451,280729472,
c04-small-dense1,small,dense,3,old,2041,0,0,0,0,5,39000.0,3529.0,1.0000,32,158,42529.0,515,280729472,
c04-small-dense1,small,dense,3,new,1893,0,0,0,0,6,47000.0,3257.0,1.0000,29,151,50257.0,482,1094772321,
c04-small-dense1,small,dense,4,old,2192,0,0,0,0,5,40000.0,3347.0,1.0000,32,152,43347.0,506,280726589,
c04-small-dense1,small,dense,4,new,2222,0,0,0,0,5,40000.0,3347.0,1.0000,32,152,43347.0,565,280726589,
c05-small-infeasible0,small,infeasible,0,old,174,0,0,0,0,21,168000.0,84.0,1.0000,32,101,168084.0,327,-318231641,
c05-small-infeasible0,small,infeasible,0,new,183,0,0,0,0,21,168000.0,84.0,1.0000,32,101,168084.0,51,-318231641,same
