case,size,cat,seed,arm,ms,timeout,exception,oob,mismatch,hard,hardW,softW,wishRate,changed,total,weighted,peakMB,hash,repro
c01-small-normal0,small,normal,0,old,84,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,64,43689835,
c01-small-normal0,small,normal,0,new,80,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,25,43689835,same
c01-small-normal0,small,normal,1,old,73,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c01-small-normal0,small,normal,1,new,82,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c01-small-normal0,small,normal,2,old,94,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c01-small-normal0,small,normal,2,new,75,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c01-small-normal0,small,normal,3,old,75,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c01-small-normal0,small,normal,3,new,60,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c01-small-normal0,small,normal,4,old,65,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c01-small-normal0,small,normal,4,new,84,0,0,0,0,0,0.0,66.0,1.0000,4,58,66.0,23,43689835,
c02-small-normal1,small,normal,0,old,115,0,0,0,0,1,8000.0,63.0,1.0000,3,52,8063.0,27,-146857566,
c02-small-normal1,small,normal,0,new,113,0,0,0,0,1,8000.0,63.0,1.0000,3,52,8063.0,23,-146857566,same
c02-small-normal1,small,normal,1,old,131,0,0,0,0,1,8000.0,63.0,1.0000,3,52,8063.0,23,-146857566,
c02-small-normal1,small,normal,1,new,150,0,0,0,0,1,8000.0,63.0,1.0000,3,52,8063.0,29,-146857566,
c02-small-normal1,small,normal,2,old,57,0,0,0,0,1,8000.0,63.0,1.0000,3,52,8063.0,29,-146857566,
c02-small-normal1,small,normal,2,new,53,0,0,0,0,1,8000.0,63.0,1.0000,3,52,8063.0,23,-146857566,
c02-small-normal1,small,normal,3,old,133,0,0,0,0,1,8000.0,63.0,1.0000,3,52,8063.0,23,-146857566,
c02-small-normal1,small,normal,3,new,93,0,0,0,0,1,8000.0,63.0,1.0000,3,52,8063.0,23,-146857566,
c02-small-normal1,small,normal,4,old,102,0,0,0,0,1,8000.0,63.0,1.0000,3,52,8063.0,27,-146857566,
c02-small-normal1,small,normal,4,new,108,0,0,0,0,1,8000.0,63.0,1.0000,3,52,8063.0,23,-146857566,
c03-small-dense0,small,dense,0,old,4316,0,0,0,0,9,72000.0,2563.0,1.0000,43,133,74563.0,466,1890849398,
c03-small-dense0,small,dense,0,new,3100,0,0,0,0,9,72000.0,2563.0,1.0000,43,133,74563.0,608,1890849398,same
c03-small-dense0,small,dense,1,old,3412,0,0,0,0,10,80000.0,2177.0,1.0000,41,129,82177.0,603,874463462,
c03-small-dense0,small,dense,1,new,3364,0,0,0,0,10,80000.0,2177.0,1.0000,41,129,82177.0,620,874463462,
c03-small-dense0,small,dense,2,old,3616,0,0,0,0,9,72000.0,2463.0,1.0000,41,122,74463.0,445,231801860,
c03-small-dense0,small,dense,2,new,3221,0,0,0,0,9,72000.0,2463.0,1.0000,41,122,74463.0,414,231801860,
c03-small-dense0,small,dense,3,old,2978,0,0,0,0,8,64000.0,2868.0,1.0000,30,145,66868.0,399,2146446876,
c03-small-dense0,small,dense,3,new,3090,0,0,0,0,8,64000.0,2868.0,1.0000,30,145,66868.0,503,2146446876,
c03-small-dense0,small,dense,4,old,2724,0,0,0,0,9,72000.0,2561.0,1.0000,37,131,74561.0,427,-1728883548,
c03-small-dense0,small,dense,4,new,2656,0,0,0,0,9,72000.0,2561.0,1.0000,37,131,74561.0,369,-1728883548,
c04-small-dense1,small,dense,0,old,2812,0,0,0,0,6,47000.0,3257.0,1.0000,29,151,50257.0,531,1094772321,
c04-small-dense1,small,dense,0,new,2820,0,0,0,0,6,47000.0,3257.0,1.0000,29,151,50257.0,419,1094772321,same
c04-small-dense1,small,dense,1,old,3158,0,0,0,0,7,56000.0,2905.0,1.0000,38,152,58905.0,490,1124207010,
c04-small-dense1,small,dense,1,new,3205,0,0,0,0,7,56000.0,2905.0,1.0000,38,152,58905.0,546,1124207010,
c04-small-dense1,small,dense,2,old,2569,0,0,0,0,5,39000.0,3529.0,1.0000,32,158,42529.0,432,280729472,
c04-small-dense1,small,dense,2,new,2544,0,0,0,0,5,39000.0,3529.0,1.0000,32,158,42529.0,361,280729472,
c04-small-dense1,small,dense,3,old,2670,0,0,0,0,6,47000.0,3257.0,1.0000,29,151,50257.0,461,1094772321,
c04-small-dense1,small,dense,3,new,2504,0,0,0,0,6,47000.0,3257.0,1.0000,29,151,50257.0,552,1094772321,
c04-small-dense1,small,dense,4,old,2893,0,0,0,0,5,40000.0,3347.0,1.0000,32,152,43347.0,474,280726589,
c04-small-dense1,small,dense,4,new,2965,0,0,0,0,5,40000.0,3347.0,1.0000,32,152,43347.0,490,280726589,
c05-small-infeasible0,small,infeasible,0,old,171,0,0,0,0,21,168000.0,81.0,1.0000,27,98,168081.0,331,-1095819004,
c05-small-infeasible0,small,infeasible,0,new,163,0,0,0,0,21,168000.0,81.0,1.0000,27,98,168081.0,33,-1095819004,same
c05-small-infeasible0,small,infeasible,1,old,182,0,0,0,0,20,160000.0,81.0,1.0000,26,101,160081.0,29,2115710026,
c05-small-infeasible0,small,infeasible,1,new,185,0,0,0,0,20,160000.0,81.0,1.0000,26,101,160081.0,25,2115710026,
c05-small-infeasible0,small,infeasible,2,old,156,0,0,0,0,19,152000.0,78.0,1.0000,20,97,152078.0,31,-1178074187,
c05-small-infeasible0,small,infeasible,2,new,145,0,0,0,0,19,152000.0,78.0,1.0000,20,97,152078.0,31,-1178074187,
c05-small-infeasible0,small,infeasible,3,old,82,0,0,0,0,19,152000.0,86.0,1.0000,22,105,152086.0,23,1355573419,
c05-small-infeasible0,small,infeasible,3,new,80,0,0,0,0,19,152000.0,86.0,1.0000,22,105,152086.0,23,1355573419,
c05-small-infeasible0,small,infeasible,4,old,241,0,0,0,0,20,160000.0,81.0,1.0000,21,101,160081.0,45,1443295596,
c05-small-infeasible0,small,infeasible,4,new,201,0,0,0,0,20,160000.0,81.0,1.0000,21,101,160081.0,45,1443295596,
c06-small-infeasible1,small,infeasible,0,old,187,0,0,0,0,20,160000.0,78.0,1.0000,30,98,160078.0,49,-1711845656,
c06-small-infeasible1,small,infeasible,0,new,200,0,0,0,0,20,160000.0,78.0,1.0000,30,98,160078.0,49,-1711845656,same
c06-small-infeasible1,small,infeasible,1,old,168,0,0,0,0,20,160000.0,78.0,1.0000,41,98,160078.0,27,483785016,
